종목코드,종목명
032560,황금에스티
029480,광무
173130,오파스넷
014950,삼익제약
331740,아우토크립트
265740,엔에프씨
099750,이지케어텍
085670,뉴프렉스
357230,에이치피오
37550L,DL이앤씨2우(전환)
290720,푸드나무
036580,팜스코
093920,서원인텍
100130,동국S&C
058860,KTis
0004V0,엔비알모션
136150,원일티엔아이
226400,오스테오닉
009190,대양금속
011700,한신기계
298540,더네이쳐홀딩스
215100,로보로보
457370,한켐
062970,한국첨단소재
049080,기가레인
323350,다원넥스뷰
091440,한울소재과학
023000,삼원강재
024830,세원물산
038110,에코플라스틱
049180,셀루메드
381620,제닉스로보틱스
183490,엔지켐생명과학
234030,싸이닉솔루션
489460,바이오비쥬
033290,로젠
419050,삼기에너지솔루션즈
223250,드림씨아이에스
107600,새빗켐
000850,화천기공
418470,KT밀리의서재
002600,조흥
004890,동일산업
008260,NI스틸
037760,쎄니트
360070,탑머티리얼
487580,폴레드
139990,아주스틸
0117P0,피스피스스튜디오
036220,오상헬스케어
214680,디알텍
086710,선진뷰티사이언스
130580,나이스디앤비
357580,아모센스
175250,아이큐어
009300,삼아제약
179900,유티아이
950130,엑세스바이오
412540,제일엠앤에스
078140,대봉엘에스
005740,크라운해태홀딩스
129920,대성하이텍
042510,라온시큐어
302550,리메드
290660,다이나믹솔루션
330730,스톤브릿지벤처스
006660,삼성공조
001470,삼부토건
212710,아이에스티이
222160,NPX
007110,일신석재
363280,티와이홀딩스
131400,이브이첨단소재
000590,CS홀딩스
007980,TP
045970,코아시아
023800,인지컨트롤스
303810,동국생명과학
071670,에이테크솔루션
043650,국순당
001260,남광토건
090470,제이스로보틱스
011370,서한
043610,KT지니뮤직
002200,한국수출포장
017370,우신시스템
307870,비투엔
162300,신스틸
024880,케이피에프
048530,인트론바이오
007815,코리아써우
054670,대한뉴팜
006840,AK홀딩스
007590,동방아그로
004590,한국가구
002700,신일전자
101330,모베이스
234300,에스트래픽
451250,삐아
0015S0,페스카로
083790,CG인바이츠
189330,씨이랩
131370,알서포트
900260,로스웰
089230,THE E&M
004840,DRB동일
019680,대교
163560,동일고무벨트
066310,큐에스아이
014160,대영포장
058630,엠게임
059270,해성에어로보틱스
063170,서울옥션
036090,위지트
003580,HLB글로벌
063080,컴투스홀딩스
066700,테라젠이텍스
053580,웹케시
009180,한솔로지스틱스
053280,예스24
054040,한국컴퓨터
066590,스모트로닉
019540,일지테크
067370,선바이오
102370,케이옥션
065510,휴비츠
058400,KNN
225530,HC보광산업
389140,포바이포
217330,싸이토젠
010960,삼호개발
251630,브이원텍
019550,SBI인베스트먼트
017650,대림제지
347890,엠엑스온
011320,유니크
063160,종근당바이오
348350,위드텍
377480,마음AI
036640,HRS
443670,에스피소프트
069730,DSR제강
208370,셀바스헬스케어
006090,사조오양
012700,리드코프
036000,예림당
041930,SY동아
478560,블랙야크아이앤씨
052860,아이앤씨
170030,현대공업
417970,모델솔루션
463020,뉴엔AI
142280,녹십자엠에스
060590,씨티씨바이오
000230,일동홀딩스
464490,쿼드메디슨
124560,태웅로직스
388870,파로스아이바이오
040910,아이씨디
234920,자이글
017480,삼현철강
299660,셀리드
105740,디케이락
067170,오텍
000105,유한양행우
214260,라파스
263800,데이타솔루션
261780,아리바이오랩
251120,바이오에프디엔씨
096775,SK이노베이션우
052420,오성첨단소재
0007J0,인벤테라
039980,폴라리스AI
094860,네오리진
067570,엔브이에이치코리아
067000,조이시티
091590,남화토건
020710,시공테크
382480,지아이텍
171120,라이온켐텍
294630,서남
013870,지엠비코리아
460940,피앤에스로보틱스
001560,제일연마
091120,이엠텍
208140,정다운
073640,테라사이언스
110790,크리스에프앤씨
088390,이녹스
024740,한일단조
100220,비상교육
007610,선도전기
265560,영화테크
026150,특수건설
288180,케이피항공산업
277880,티에스아이
196490,디에이테크놀로지
026940,부국철강
002720,국제약품
111380,동인기연
079810,APS이노베이션
084730,팅크웨어
014970,삼륭물산
013360,일성건설
005750,대림바스
054620,APS
061040,알에프텍
085310,엔케이
253840,수젠텍
117670,알파칩스
228670,레이
424960,스마트레이더시스템
006140,피제이전자
217190,제너셈
187420,HLB제넥스
332370,아이디피
35320K,대덕전자1우
225190,LK삼양
032540,TJ미디어
045660,에이텍
033130,디지틀조선
413390,엠오티
011150,CJ씨푸드
338100,NH프라임리츠
126880,제이엔케이글로벌
101670,하이드로리튬
100590,머큐리
128660,피제이메탈
439580,블루엠텍
072950,빛샘전자
373200,엑스플러스
412350,레이저쎌
041460,한국전자인증
013700,까뮤이앤씨
411080,샌즈랩
088910,동우팜투테이블
109860,동일금속
432470,케이엔에스
476040,오가노이드사이언스
453860,에이에스텍
120115,코오롱인더우
443250,레뷰코퍼레이션
096350,대창솔루션
005870,휴니드
168330,내츄럴엔도텍
153710,옵티팜
009770,삼정펄프
204840,지엘팜텍
061250,화일약품
101140,인바이오젠
010660,화천기계
241690,유니테크노
046210,HLB파나진
055490,테이팩스
155660,DSR
417790,트루엔
000180,성창기업지주
003925,남양유업우
033340,좋은사람들
201490,미투온
060310,3S
043710,코스리거글로벌
0015N0,아로마티카
016090,대현
002800,신신제약
408470,한패스
080010,이상네트웍스
032850,비트컴퓨터
370090,퓨런티어
095720,웅진씽크빅
071090,하이스틸
000220,유유제약
072130,유엔젤
004720,팜젠사이언스
002795,아모레퍼시픽홀딩스우
048430,유라테크
348150,고바이오랩
036630,세종텔레콤
006890,태경케미컬
018500,동원금속
039010,현대에이치티
058730,다스코
081150,티플랙스
003780,진양산업
246690,TS인베스트먼트
010040,한국내화
001840,이화공영
038460,바이오스마트
294090,이오플로우
222110,팬젠
340360,다보링크
033560,블루콤
459100,위츠
079980,휴비스
041910,폴라리스AI파마
099220,SDN
044340,위닉스
137950,제이씨케미칼
038680,에스넷
010240,흥국
294140,레몬
010280,아이티센엔텍
089850,유비벨록스
273640,와이엠텍
006920,모헨즈
068290,삼성출판사
014470,부방
049480,오픈베이스
039610,화성밸브
448710,코츠테크놀로지
456570,아이엠지티
302430,이노메트리
012790,신일제약
123010,알엔티엑스
214270,FSN
216050,인크로스
060570,드림어스컴퍼니
004780,대륙제관
347860,알체라
005670,푸드웰
076610,해성옵틱스
008370,원풍
317830,에스피시스템스
084650,랩지노믹스
065170,비엘팜텍
129260,인터지스
024900,디와이덕양
140070,서플러스글로벌
031820,아이티센씨티에스
049550,잉크테크
064800,포니링크
097800,윈팩
123420,위메이드플레이
175140,휴먼테크놀로지
099520,DGI
347000,센코
094850,참좋은여행
092300,현우산업
004440,삼일씨엔에스
111110,호전실업
003310,대주산업
039420,케이엘넷
396690,미래에셋글로벌리츠
007280,한국특강
311690,CJ 바이오사이언스
039020,이건홀딩스
104620,노랑풍선
025550,한국선재
250030,진코스텍
215360,우리산업
007460,에이프로젠
137080,나래나노텍
081180,쎄크
321260,프로이천
004770,써니전자
007820,엠엑스로보틱스
088280,쏘닉스
036670,삼양케이씨아이
064240,홈캐스트
053050,지에스이
056360,코위버
048910,대원미디어
185490,아이진
463480,모티브링크
136410,아셈스
014910,성문전자
053160,프리엠스
092440,기신정기
391710,코닉오토메이션
299170,더블유에스아이
191420,테고사이언스
033320,제이씨현시스템
100660,서암기계공업
180060,탑선
033230,인성정보
205470,휴마시스
340930,유일에너테크
075180,새론오토모티브
016250,SGC E&C
262260,에이프로
009200,무림페이퍼
004450,삼화왕관
003010,혜인
263690,디알젬
065530,와이어블
053620,태양
010770,평화홀딩스
333620,엔시스
039240,경남스틸
217480,에스디생명공학
010470,오리콤
155650,와이엠씨
001550,조비
000725,현대건설우
012690,모나리자
263600,덕우전자
037440,희림
100030,인지소프트
452400,이닉스
003465,유화증권우
384470,코어라인소프트
024910,경창산업
079000,와토스코리아
378850,화승알앤에이
067920,이글루
214330,금호에이치티
005305,롯데칠성우
019990,에너토크
082850,우리바이오
002410,범양건영
053450,세코닉스
104540,코렌텍
006880,신송홀딩스
027830,대성창투
246960,SCL사이언스
046940,우원개발
145170,노브랜드
002630,오리엔트바이오
286750,나노실리칸첨단소재
001620,케이비아이동국실업
036120,서울평가정보
095270,웨이브일렉트로
094940,푸른로보틱스
002760,보락
053350,이니텍
331380,포커스에이아이
241790,티이엠씨씨엔에스
355690,에이텀
446840,지슨
179530,애드바이오텍
042110,에스씨디
347740,피엔케이피부임상연구센타
021050,서원
096610,알에프세미
318160,셀바이오휴먼텍
109080,옵티시스
192250,케이사인
038010,제일테크노스
317850,대모
025530,SJM홀딩스
163280,에어레인
048770,TPC로보틱스
045340,토탈소프트
020760,일진디스플
007370,진양제약
471820,셀로맥스사이언스
217500,러셀
006980,우성
003475,유안타증권우
004060,SG세계물산
170790,파이오링크
004540,깨끗한나라
054930,유신
303360,프로티아
011230,삼화전자
461030,아이엠비디엑스
296160,프로젠
0013V0,삼진식품
027050,코리아나
393970,대진첨단소재
004830,덕성
229000,젠큐릭스
222420,쎄노텍
134580,탑코미디어
378800,샤페론
900250,크리스탈신소재
435570,에르코스
060560,HC홈센타
317690,퀀타매트릭스
023810,인팩
053270,구영테크
315640,딥노이드
040610,SG&G
260930,씨티케이
352910,오비고
004920,씨아이테크
460470,아이빔테크놀로지
199550,레이저옵텍
950200,소마젠
122310,제노레이
050960,수산아이앤티
256630,포인트엔지니어링
007680,대원
278650,HLB바이오스텝
063440,SM Life Design
011000,진원생명과학
372910,한컴라이프케어
273060,와이즈버즈
033310,엠투엔
228340,동양파일
072990,에이치시티
001465,BYC우
008420,문배철강
082660,코스나인
066670,디티씨
057540,옴니시스템
143540,영우디에스피
418250,시큐레터
123700,SJM
073110,엘엠에스
011390,부산산업
382150,온코크로스
147760,피엠티
009835,한화솔루션우
053980,오상자이엘
092780,DYP
190650,코리아에셋투자증권
023440,제이스코홀딩스
198080,캐프
015710,코콤
440290,HB인베스트먼트
009320,아진전자부품
950220,네오이뮨텍
054300,팬스타엔터프라이즈
089790,제이티
051390,YW
069460,대호에이엘
424980,마이크로투나노
37550K,DL이앤씨우
082210,옵트론텍
215790,이노인스트루먼트
291650,압타머사이언스
099410,동방선기
006490,프리티
479960,위너스일렉
314140,알피바이오
033540,파라텍
072470,우리산업홀딩스
052790,액토즈소프트
094970,제이엠티
006125,SK디스커버리우
070300,엑스큐어
005030,부산주공
023350,한국종합기술
065440,이루온
042940,상지건설
068330,일신바이오
065130,탑엔지니어링
074610,이엔플러스
090080,평화산업
200580,메디쎄이
052220,iMBC
000910,유니온
041650,상신브레이크
357250,미래에셋맵스리츠
007530,와이엠
056700,신화인터텍
037950,엘컴텍
288330,파라택시스코리아
219550,디와이디
189690,포시에스
002920,유성기업
177900,쓰리에이로직스
002140,고려산업
004910,조광페인트
238120,얼라인드
373160,데이원컴퍼니
28513K,SK케미칼우
452200,민테크
159580,제로투세븐
290670,대보마그네틱
196300,HLB펩
104200,NHN벅스
014190,원익큐브
219420,링크제니시스
321820,아티스트컴퍼니
261520,이지스
480370,씨케이솔루션
006370,대구백화점
016600,큐캐피탈
317530,에피소드컴퍼니
361570,알비더블유
413640,비아이매트릭스
012280,영화금속
037230,한국팩키지
178780,일월지엠엘
153460,네이블
277070,린드먼아시아
305090,마이크로디지탈
017180,명문제약
360350,코셈
276730,한울앤제주
104040,디에스엠
060850,영림원소프트랩
189860,서전기전
189980,흥국에프엔비
348080,큐라티스
122350,삼기
317870,엔바이오니아
038070,서린바이오
140520,대창스틸
000950,전방
019490,엑시큐어하이트론
066130,하츠
420570,제이투케이바이오
050860,아세아텍
369370,블리츠웨이엔터테인먼트
047400,유니온머티리얼
003080,SB성보
466410,사이냅소프트
002290,삼일기업공사
129890,앱코
025880,케이씨피드
017040,광명전기
065500,오리엔트정공
037330,인지디스플레
258610,케일럼
033830,티비씨
263810,상신전자
224110,에이텍모빌리티
064090,인크레더블버즈
066900,디에이피
393210,토마토시스템
051630,진양화학
432430,와이랩
008870,금비
095910,에스에너지
226330,신테카바이오
097870,효성오앤비
038060,루멘스
299900,위지윅스튜디오
263770,유에스티
221980,케이디켐
263020,디케이앤디
033170,시그네틱스
307280,원바이오젠
023960,에쓰씨엔지니어링
297570,알로이스
376290,씨유테크
288620,에스프리즘
127710,아시아경제
450330,하스
207760,미스터블루
250000,보라티알
049830,승일
171010,램테크놀러지
032960,동일기연
460870,에스엠씨지
237820,플레이디
011300,우성머티리얼스
0010V0,제이피아이헬스케어
024950,삼천리자전거
123570,이엠넷
408900,스튜디오미르
127980,화인써키트
052460,아이크래프트
086060,진바이오텍
256150,한독크린텍
050120,ES큐브
290120,DH오토리드
419120,산돌
013000,세우글로벌
481850,신한글로벌액티브리츠
215380,우정바이오
219750,한국비티비
133820,화인베스틸
084870,TBH글로벌
004410,서울식품
337840,유엑스엔
332290,누보
044960,이글벳
051490,나라엠앤디
260660,알리코제약
417860,오브젠
444530,심플랫폼
203450,유니온바이오메트릭스
122690,서진오토모티브
044480,빌리언스
261200,덴티스
355390,크라우드웍스
020180,대신정보통신
114450,그린생명과학
263700,케어랩스
145270,케이탑리츠
064520,테크엘
045060,오공
035460,기산텔레콤
014990,인디에프
465480,인스피언
093240,형지엘리트
105760,포스뱅크
352700,씨앤투스
284620,카이노스메드
043340,에쎈테크
270870,뉴트리
150900,파수AI
198940,한주라이트메탈
090410,덕신이피씨
001000,신라섬유
068940,셀피글로벌
011330,유니켐
220180,핸디소프트
000215,DL우
376930,노을
025440,DH오토웨어
206400,베노티앤알
419080,엔젯
026910,광진실업
002880,디와이에이
162120,루켄테크놀러지스
263050,유틸렉스
011420,갤럭시아에스엠
019770,서연탑메탈
218150,미래생명자원
057030,YBM넷
014570,고려제약
069410,엔텔스
204020,그리티
006345,대원전선우
128540,에코캡
064480,브리지텍
173940,에프엔씨엔터
234100,폴라리스세원
105550,엣지파운드리
271830,팸텍
049470,비트플래닛
049800,우진플라임
071850,캐스텍코리아
452160,제이엔비
009140,경인전자
083550,케이엠
004365,세방우
081580,성우전자
227950,엔투텍
007120,미래아이앤지
024120,KB오토시스
459550,알트
221840,하이즈항공
066360,체리부로
101240,씨큐브
184230,SGA솔루션즈
148250,알엔투테크놀로지
059100,아이컴포넌트
005320,온타이드
066910,손오공
089140,넥스턴앤롤코리아
052600,한네트
458350,에스팀
086040,바이오톡스텍
043910,자연과환경
452300,캡스톤파트너스
446440,에피바이오텍
022220,티케이지애강
096630,에스코넥
200780,비씨월드제약
239890,피엔에이치테크
446070,유니드비티플러스
340810,시선AI
027740,마니커
290090,트윔
495810,유비씨
133750,메가엠디
196450,코아시아씨엠
464280,티디에스팜
087600,픽셀플러스
311390,네오크레마
053950,경남제약
134790,시디즈
186230,그린플러스
112190,KC산업
351330,이삭엔지니어링
364950,에이아이코리아
114630,폴라리스우노
021650,한국큐빅
089150,케이씨티
318410,비비씨
058110,멕아이씨에스
046310,백금T&A
013720,THE CUBE&
359090,씨엔알리서치
335810,프리시젼바이오
075130,플랜티넷
004870,티웨이홀딩스
199480,뱅크웨어글로벌
475460,미트박스
026040,제이에스티나
159910,에코글로우
476080,M83
258830,세종메디칼
103840,우양
900070,글로벌에스엠
038950,파인디지털
075970,동국알앤에스
080520,오디텍
001210,금호전기
000760,이화산업
363250,진시스템
169330,엠브레인
032790,엠젠솔루션
277410,인산가
122830,원포유
469750,아이비젼웍스
187270,신화콘텍
005820,원림
088340,유라클
119500,포메탈
010640,진양폴리
407400,꿈비
215090,솔디펜스
387570,파인메딕스
457600,벡트
246250,에스엘에스바이오
025750,한솔홈데코
007720,소노스퀘어
365590,하이딥
227420,도부
006570,대림통상
153490,우리이앤엘하루틴
072770,멤레이비티
109820,진매트릭스
002420,세기상사
351320,넥사다이내믹스
009460,한창제지
296640,이노에이엑스
232830,아이티센피엔에스
065950,웰크론
160550,NEW
262840,아이퀘스트
263920,휴엠앤씨
060540,에스에이티
148930,에이치와이티씨
023150,MH에탄올
340440,세림B&G
012160,영흥
068050,팬엔터테인먼트
003060,에이프로젠바이오로직스
373170,엠아이큐브솔루션
039290,인포뱅크
257370,피엔티엠에스
239610,에이치엘사이언스
024070,WISCOM
003535,한화투자증권우
002870,신풍
056730,CNT85
021880,메이슨캐피탈
33637K,솔루스첨단소재1우
208860,다산디엠씨
012620,원일특강
073540,에프알텍
434480,모니터랩
008250,이건산업
206560,덱스터
097780,에코볼트
403490,우듬지팜
031310,아이즈비전
019570,플루토스
289220,자이언트스텝
336060,웨이버스
388610,지에프씨생명과학
001380,SG글로벌
038620,위즈코프
464580,닷밀
208710,포톤
308170,씨티알모빌리티
177830,파버나인
034940,조아제약
001070,대한방직
310870,디와이씨
031510,오스템
376180,피코그램
464500,아이언디바이스
008470,부스타
0010F0,보원케미칼
450520,인스웨이브
045300,성우테크론
046390,삼화네트웍스
099390,브레인즈컴퍼니
121890,에스디시스템
311060,엘에이티
197140,디지캡
429270,시지트로닉스
043220,티에스넥스젠
071950,코아스
057680,티사이언티픽
195500,마니커에프앤지
088790,진도
430690,한싹
043200,파루
019175,신풍제약우
131090,시큐브
002690,동일제강
233990,질경이
900300,오가닉티코스메틱
318000,KBG
187220,디티앤씨
033200,모아텍
009810,플레이그램
047080,한빛소프트
002070,비비안
090370,메타랩스
010400,우진아이엔에스
054780,키이스트
130500,GH신소재
005110,한창
318010,팜스빌
002025,코오롱우
475660,에스켐
006740,블루산업개발
146060,율촌
131220,대한과학
290560,파라택시스이더리움
143210,핸즈코퍼레이션
109960,앱토크롬
363260,모비데이즈
017000,신원종합개발
030720,동원수산
048470,대동스틸
288980,모아데이타
037370,EG
317240,TS트릴리온
397810,애드포러스
106240,파인테크닉스
432980,엠에프씨
403360,라피치
200230,텔콘RF제약
091340,S&K폴리텍
003680,한성기업
035200,프럼파스트
068100,케이웨더
356890,싸이버원
237750,피앤씨테크
014130,한익스프레스
462510,라메디텍
027040,서울전자통신
002355,넥센타이어1우B
238490,힘스
038880,아이에이
462310,뉴키즈온
004270,남성
050110,캠시스
033050,제이엠아이
267790,배럴
243870,아이티센코어
045510,정원엔시스
318020,포인트모바일
019660,글로본
058450,한주에이알티
060380,동양에스텍
000040,KR모터스
007770,한일화학
063760,이엘피
059180,엔더블유시
33626L,두산퓨얼셀2우B
300120,라온피플
191600,블루탑
013810,스페코
290270,휴네시온
333050,이노테나
078590,휴림에이텍
398120,에스지헬스케어
032750,삼진
080530,코디
018680,서울제약
016920,카스
003495,대한항공우
406820,뷰티스킨
290520,신도기연
900310,컬러레이
252500,세화피앤씨
025890,한국주강
354390,바스칸바이오제약
351870,차이커뮤니케이션
207490,에이펙스인텍
455180,케이지에이
195990,에이비프로바이오
241840,에이스토리
115160,휴맥스
335870,윙스풋
032860,더라미
009310,참엔지니어링
079170,한창산업
049120,파인디앤씨
051380,피씨디렉트
039740,한국정보공학
123750,알톤
065150,대산F&B
179720,머니무브
254120,자비스
298060,풍전약품
001810,무림SP
044780,에이치케이
353190,휴럼
131180,딜리
462980,아이지넷
438700,버넥트
002820,SUN&L
005360,모나미
347770,핌스
032080,아즈텍WB
317120,라닉스
131100,티엔엔터테인먼트
069140,누리플랜
053060,세동
348030,모비릭스
036480,대성미생물
024890,대원화성
353590,오토앤
210120,캔버스엔
065370,위세아이텍
008775,호텔신라우
069640,한세엠케이
115480,씨유메디칼
070590,인티큐브
054090,삼진엘앤디
440320,오픈놀
093380,풍강
367000,플래티어
383930,디티앤씨알오
096690,에이루트
352940,인바이오
038870,에코심플렉스
016670,디모아
142760,모아라이프플러스
076340,지에이이노더스
208350,지란지교시큐리티
052300,오션인더블유
033250,체시스
377330,이지트로닉스
102950,아하
080720,한국유니온제약
073570,리튬포어스
006200,한국전자홀딩스
405920,나라셀라
118000,메타케어
065650,하이퍼코퍼레이션
090150,아이윈
032800,판타지오
188260,세니젠
274400,이노시뮬레이션
067010,이씨에스
373110,엑셀세라퓨틱스
139670,키네마스터
134060,이퓨쳐
091970,LSK아이로봇
023790,동일스틸럭스
278990,EMB
206950,볼빅
223310,사토시홀딩스
200350,아티스트스튜디오
015260,에이엔피
017250,인터엠
238200,비피도
021040,대호특수강
098660,에스티오
331660,한국미라클피플사
024940,PN풍년
023770,플레이위드
376980,원티드랩
215480,토박스코리아
424760,벨로크
067730,로지시스
138070,신진에스엠
900340,윙입푸드
053290,NE능률
045520,크린앤사이언스
130740,티피씨글로벌
101000,KS인더스트리
080470,성창오토텍
038530,케이바이오랩스
015020,이스타코
115570,스타플렉스
083640,인콘
188040,바이오포트
342870,오아
372800,아이티아이즈
403810,아이엘로보틱스
225220,제놀루션
354200,엔젠바이오
154030,아시아종묘
006050,국영지앤엠
051780,큐로홀딩스
304840,피플바이오
322970,무진메디
043360,디지아이
020400,대동금속
317860,노드메이슨
001420,태원물산
001685,대상우
214610,롤링스톤
014100,메디앙스
083470,이엠앤아이
054940,엑사이엔씨
303530,이노뎁
224060,더코디
078860,아이오케이이엔엠
415380,스튜디오삼익
140430,카티스
00499K,롯데지주우
031860,디에이치엑스컴퍼니
222670,플럼라인생명과학
328380,솔트웨어
306040,에스제이그룹
365900,브이씨
222980,한국맥널티
002360,SH에너지화학
054220,비츠로시스
042040,케이피엠테크
016100,리더스코스메틱
076080,웰크론한텍
037400,우리엔터프라이즈
060900,에이전트AI
291230,엔피
900270,헝셩그룹
060260,뉴보텍
258790,소프트캠프
00781K,코리아써키트2우B
192390,윈하이텍
226340,본느
225590,패션플랫폼
123840,뉴온
476710,타조이엔터테인먼트
008600,윌비스
009440,KC그린홀딩스
069330,유아이디
254160,제이엠멀티
065060,지엔코
088290,이원컴포텍
039310,세중
193250,링크드
103230,에스앤더블류
050760,에스폴리텍
331520,밸로프
084440,유비온
101400,엔시트론
431190,케이쓰리아이
131760,파인텍
113810,디젠스
357430,마스턴프리미어리츠
101680,한국정밀기계
270210,에스알바이오텍
418620,E8
236810,엔비티
032280,삼일
434190,탈로스
377220,프롬바이오
096870,엘디티
052960,태양3C
482680,미래에셋비전스팩7호
208640,썸에이지
060230,제이케이시냅스
241820,피씨엘
085810,알티캐스트
477380,미래에셋비전스팩4호
301300,바이브컴퍼니
001795,대한제당우
303030,지니틱스
086220,광동헬스바이오
115610,이미지스
060480,국일신동
227610,아우딘퓨쳐스
109670,씨싸이트
275630,에스에스알
344860,이노진
362990,드림인사이트
083660,CSA 코스믹
379390,이성씨엔아이
012170,아센디오
108675,LX하우시스우
0072Z0,KB제33호스팩
148780,비큐AI
110020,전진바이오팜
279600,미디어젠
054410,케이피티유
065690,파커스
239340,이스트에이드
0101C0,하나36호스팩
032680,소프트센
005725,넥센우
005257,녹십자홀딩스2우
0130H0,엔에이치스팩33호
469880,하나30호스팩
477340,에이치엠씨제7호스팩
208850,이비테크
18064K,한진칼우
030350,드래곤플라이
389680,유디엠텍
027580,상보
0044K0,삼성스팩10호
270520,앱튼
900110,딥커머스
405000,플라즈맵
368600,아이씨에이치
00806K,대덕1우
0115H0,삼성스팩13호
900120,씨엑스아이
240600,유진테크놀로지
351020,미쥬
196700,웹스
417180,핑거스토리
473050,유안타제15호스팩
035620,바른손이앤에이
322780,코퍼스코리아
247660,나노씨엠에스
419540,비스토스
285800,진영
0165X0,메리츠제2호스팩
479880,한국제15호스팩
044380,주연테크
465770,STX그린로지스
478440,미래에셋비전스팩6호
000087,하이트진로2우B
0070X0,에스테크엠
065770,CS
0099W0,미래에셋비전스팩11호
309930,조이웍스앤코
011090,에넥스
377030,비트맥스
336040,타스컴
361670,삼영에스앤씨
067770,세진티에스
048830,엔피케이
352770,셀레스트라
079950,인베니아
233250,메디안디노스틱
154040,다산솔루에타
489480,키움제11호스팩
244460,올리패스
0134X0,대신밸런스제20호스팩
45226K,한화갤러리아우
028080,휴맥스홀딩스
043590,웰킵스하이텍
481890,엔에이치스팩31호
0096B0,삼성스팩12호
137940,넥스트아이
456190,큐라켐
009730,이렘
018620,우진비앤지
0097F0,미래에셋비전스팩10호
0099X0,IBKS제25호스팩
199730,바이오인프라
169670,코스텍시스템
489730,디비금융제13호스팩
289010,아이스크림에듀
065420,에스아이리소스
0093G0,미래에셋비전스팩8호
115530,씨엔플러스
054180,메디콕스
308100,형지글로벌
0037T0,KB제32호스팩
471050,대신밸런스제17호스팩
478390,KB제29호스팩
217320,썬테크
0054V0,엔에이치스팩32호
492220,KB제31호스팩
0131D0,키움히어로제2호스팩
0088D0,메리츠제1호스팩
191410,육일씨엔에쓰
482520,교보16호스팩
065570,삼영이엔씨
0091W0,신영스팩11호
0041L0,하나35호스팩
002680,한탑
477760,DB금융스팩12호
092600,앤씨앤
0132G0,교보20호스팩
145995,삼양사우
289170,바이오텐
250930,예선테크
900100,파이온엑스
253610,루트락
177350,베셀
469900,하나31호스팩
482690,대신밸런스제19호스팩
0071M0,삼성스팩11호
011080,형지I&C
060240,스타코링크
477470,미래에셋비전스팩5호
079190,케스피온
487360,신한제14호스팩
217880,틸론
084695,대상홀딩스우
312610,에이에프더블류
474660,신한제12호스팩
0105P0,유진스팩12호
019685,대교우B
474490,유안타제16호스팩
004255,NPC우
496070,신한제16호스팩
0129K0,신한제18호스팩
176590,코나솔
38380K,LX홀딩스1우
0096D0,미래에셋비전스팩9호
009620,삼보산업
012205,계양전기우
0098T0,교보19호스팩
149010,아이케이세미콘
004105,태양금속우
486630,KB제30호스팩
050090,비케이홀딩스
103660,씨앗
291810,핀텔
0004Y0,디비금융제14호스팩
493790,유안타제17호스팩
0130D0,신한제17호스팩
489210,교보17호스팩
043100,알파AI
216400,인바이츠바이오코아
035290,골드앤에스
0041B0,교보18호스팩
001770,SHD
466690,키움히어로제1호스팩
478110,이베스트스팩6호
087260,모바일어플라이언스
224760,엔에스컴퍼니
018700,졸스
498390,한화플러스제5호스팩
073190,듀오백
225430,케이엠제약
003075,코오롱글로벌우
238500,솔루믹스
001755,한양증권우
472220,신영스팩10호
012340,뉴인텍
084180,수성웹툰
488060,유진스팩11호
106080,케이이엠텍
008290,원풍물산
145210,다이나믹디자인
025870,신라에스지
114920,대주이엔티
069920,엑시온그룹
484130,하나34호스팩
185190,수프로
473950,에스케이증권제13호스팩
469480,IBKS제24호스팩
487830,신한제15호스팩
467930,IBKS제23호스팩
465320,교보15호스팩
001067,JW중외제약2우B
468760,유진스팩10호
189350,코셋
472230,에스케이증권제11호스팩
244880,나눔테크
0068Y0,비엔케이제3호스팩
487720,키움제10호스팩
001515,SK증권우
33637L,솔루스첨단소재2우B
368970,오에스피
0041J0,엘에스스팩1호
121850,코이즈
000225,유유제약1우
447690,아이오바이오
178600,대동고려삼
03481K,해성산업1우
079970,투비소프트
475250,하나33호스팩
474930,신한제13호스팩
236030,씨알푸드
212310,오건에코텍
318660,타임기술
276040,스코넥
004985,성신양회우
251280,안지오랩
001065,JW중외제약우
473000,에스케이증권제12호스팩
199150,데이터스트림즈
066830,제노텍
475240,하나32호스팩
236340,메디젠휴먼케어
000325,노루홀딩스우
004835,덕성우
199290,바이오프로테크
341170,퓨쳐메디신
234070,에이원큐브텍
276240,엘리비젼
267080,세븐브로이맥주
26490K,크라운제과우
044180,KD
332190,오션스바이오
313760,캐리
266350,팡스카이
258050,테크트랜스
327610,펨토바이오메드
090355,노루페인트우
346010,타이드
311960,인터로이드
215570,크로넥스
043090,더테크놀로지
009415,태영건설우
052770,아이톡시
000145,하이트진로홀딩스우
217910,에스제이켐
002995,금호건설우
224810,엄지하우스
092590,럭스피아
000545,흥국화재우
116100,태양기계
014825,동원시스템즈우
005965,동부건설우
121060,유니포인트
093510,엔지브이아이
208890,미래엔에듀파트너
136660,큐엠씨
005745,크라운해태홀딩스우
202960,판도라티비
000227,유유제약2우B
014285,금강공업우
36328K,티와이홀딩스우
296520,가이아코퍼레이션
299480,지앤이헬스케어
008500,일정실업
007575,일양약품우
402420,켈스
002785,진흥기업우B
390110,애니메디솔루션
413300,티엘엔지니어링
008355,남선알미우
266470,바이오인프라생명과학
140660,위월드
001527,동양2우B
