종목코드,종목명
036220,오상헬스케어
076610,해성옵틱스
038540,상상인
088280,쏘닉스
092040,아미코젠
339950,아이비김영
225530,HC보광산업
950130,엑세스바이오
001020,페이퍼코리아
091120,이엠텍
005870,휴니드
054620,APS
026150,특수건설
417970,모델솔루션
018120,진로발효
277880,티에스아이
389140,포바이포
267850,아시아나IDT
078140,대봉엘에스
229500,노브메타파마
081180,쎄크
034590,인천도시가스
489460,바이오비쥬
100700,세운메디칼
331920,셀레믹스
040910,아이씨디
101670,하이드로리튬
251120,바이오에프디엔씨
041590,플래스크
004100,태양금속
039980,폴라리스AI
052860,아이앤씨
330730,스톤브릿지벤처스
074430,아미노로직스
008260,NI스틸
086960,MDS테크
298540,더네이쳐홀딩스
217190,제너셈
357230,에이치피오
059210,메타바이오메드
228670,레이
063080,컴투스홀딩스
294630,서남
003310,대주산업
051160,지어소프트
330350,위더스제약
460940,피앤에스로보틱스
024880,케이피에프
348350,위드텍
424960,스마트레이더시스템
096350,대창솔루션
096240,크레버스
205500,넥써쓰
317830,에스피시스템스
053580,웹케시
079980,휴비스
311320,지오엘리먼트
278650,HLB바이오스텝
056360,코위버
006660,삼성공조
036420,콘텐트리중앙
002450,삼익악기
412350,레이저쎌
008700,아남전자
033290,로젠
099750,이지케어텍
011810,STX
382480,지아이텍
005740,크라운해태홀딩스
017370,우신시스템
001275,부국증권우
059270,해성에어로보틱스
265560,영화테크
023450,동남합성
058850,KTcs
011370,서한
065440,이루온
418470,KT밀리의서재
222040,코스맥스엔비티
101330,모베이스
048530,인트론바이오
413390,엠오티
388870,파로스아이바이오
264900,크라운제과
006840,AK홀딩스
191420,테고사이언스
066700,테라젠이텍스
039340,한국경제TV
448710,코츠테크놀로지
003580,HLB글로벌
024740,한일단조
105740,디케이락
208370,셀바스헬스케어
032560,황금에스티
475430,키스트론
131400,이브이첨단소재
019990,에너토크
303810,동국생명과학
063160,종근당바이오
163560,동일고무벨트
030960,양지사
302430,이노메트리
046940,우원개발
419050,삼기에너지솔루션즈
002200,한국수출포장
290720,푸드나무
067290,JW신약
305090,마이크로디지탈
000230,일동홀딩스
001540,안국약품
048550,SM C&C
037440,희림
463480,모티브링크
205470,휴마시스
009300,삼아제약
019550,SBI인베스트먼트
038460,바이오스마트
362320,청담글로벌
950190,고스트스튜디오
078935,GS우
010660,화천기계
173130,오파스넷
006140,피제이전자
201490,미투온
064800,포니링크
439580,블루엠텍
084670,동양고속
238090,앤디포스
065530,와이어블
039610,화성밸브
311690,CJ 바이오사이언스
049480,오픈베이스
004840,DRB동일
035610,솔본
291650,압타머사이언스
119650,KC코트렐
003010,혜인
066590,스모트로닉
352090,스톰테크
290660,다이나믹솔루션
055490,테이팩스
007820,엠엑스로보틱스
038680,에스넷
041930,SY동아
082850,우리바이오
212710,아이에스티이
014970,삼륭물산
013360,일성건설
041910,폴라리스AI파마
212560,네오오토
025550,한국선재
347890,엠엑스온
246720,아스타
228850,레이언스
002700,신일전자
058860,KTis
234300,에스트래픽
001260,남광토건
043610,KT지니뮤직
007980,TP
058630,엠게임
315640,딥노이드
006890,태경케미컬
091440,한울소재과학
066790,씨씨에스
020710,시공테크
033130,디지틀조선
033230,인성정보
009180,한솔로지스틱스
124560,태웅로직스
134580,탑코미디어
068240,다원시스
391710,코닉오토메이션
007460,에이프로젠
461030,아이엠비디엑스
019540,일지테크
023000,삼원강재
382150,온코크로스
140070,서플러스글로벌
000180,성창기업지주
093920,서원인텍
263600,덕우전자
120240,대정화금
348150,고바이오랩
012700,리드코프
004650,창해에탄올
241690,유니테크노
010960,삼호개발
039010,현대에이치티
002720,국제약품
170030,현대공업
137950,제이씨케미칼
189860,서전기전
096775,SK이노베이션우
084730,팅크웨어
036630,세종텔레콤
347860,알체라
011150,CJ씨푸드
014440,영보화학
054670,대한뉴팜
002210,동성제약
100220,비상교육
175140,휴먼테크놀로지
251630,브이원텍
058400,KNN
040420,정상제이엘에스
072020,중앙백신
025560,미래산업
459100,위츠
084650,랩지노믹스
071090,하이스틸
253840,수젠텍
046210,HLB파나진
004890,동일산업
192250,케이사인
085310,엔케이
004440,삼일씨엔에스
290670,대보마그네틱
000590,CS홀딩스
347000,센코
033320,제이씨현시스템
048430,유라테크
299660,셀리드
110790,크리스에프앤씨
005750,대림바스
024830,세원물산
302550,리메드
453860,에이에스텍
007280,한국특강
067370,선바이오
031820,아이티센씨티에스
104040,디에스엠
004590,한국가구
048910,대원미디어
044340,위닉스
241790,티이엠씨씨엔에스
054040,한국컴퓨터
052900,KX하이텍
083790,CG인바이츠
299170,더블유에스아이
229000,젠큐릭스
126880,제이엔케이글로벌
067570,엔브이에이치코리아
408900,스튜디오미르
011320,유니크
203690,아크솔루션스
060560,HC홈센타
109070,주성코퍼레이션
060590,씨티씨바이오
321260,프로이천
094940,푸른기술
000105,유한양행우
065510,휴비츠
348080,큐라티스
081150,티플랙스
004720,팜젠사이언스
013870,지엠비코리아
061040,알에프텍
128660,피제이메탈
478560,블랙야크아이앤씨
109080,옵티시스
263800,데이타솔루션
002600,조흥
071670,에이테크솔루션
338100,NH프라임리츠
214270,FSN
227950,엔투텍
451250,삐아
023810,인팩
171120,라이온켐텍
032850,비트컴퓨터
187420,HLB제넥스
001560,제일연마
016250,SGC E&C
130580,나이스디앤비
378800,샤페론
095910,에스에너지
111380,동인기연
120115,코오롱인더우
246690,TS인베스트먼트
480370,씨케이솔루션
014950,삼익제약
036640,HRS
102370,케이옥션
216050,인크로스
017650,대림제지
053280,예스24
018500,동원금속
036090,위지트
049180,셀루메드
099220,SDN
183490,엔지켐생명과학
215360,우리산업
002800,신신제약
443250,레뷰코퍼레이션
479960,위너스일렉
060310,3S
261780,차백신연구소
142280,녹십자엠에스
066430,아이로보틱스
111710,남화산업
217500,러셀
060570,드림어스컴퍼니
007590,동방아그로
000850,화천기공
014470,부방
340360,다보링크
038060,루멘스
068290,삼성출판사
009200,무림페이퍼
104620,노랑풍선
027830,대성창투
424980,마이크로투나노
021050,서원
452400,이닉스
208140,정다운
175250,아이큐어
012690,모나리자
163280,에어레인
412540,제일엠앤에스
214260,라파스
207760,미스터블루
069730,DSR제강
013700,까뮤이앤씨
011390,부산산업
047400,유니온머티리얼
053450,세코닉스
417790,트루엔
001470,삼부토건
006880,신송홀딩스
016090,대현
222160,NPX
101140,인바이오젠
360350,코셈
396690,미래에셋글로벌리츠
049470,비트플래닛
041460,한국전자인증
009770,삼정펄프
011000,진원생명과학
045660,에이텍
010040,한국내화
317850,대모
136410,아셈스
155650,와이엠씨
006090,사조오양
145170,노브랜드
317690,퀀타매트릭스
123420,위메이드플레이
222420,쎄노텍
180060,탑선
000725,현대건설우
222110,팬젠
054930,유신
037760,쎄니트
127980,화인써키트
094850,참좋은여행
017480,삼현철강
004060,SG세계물산
162300,신스틸
900250,크리스탈신소재
043710,코스리거글로벌
089850,유비벨록스
232830,아이티센피엔에스
204840,지엘팜텍
027050,코리아나
067920,이글루
458350,에스팀
002795,아모레퍼시픽홀딩스우
042940,상지건설
168330,내츄럴엔도텍
435570,에르코스
032540,TJ미디어
900260,로스웰
147760,피엠티
010280,아이티센엔텍
446840,지슨
066980,한성크린텍
170790,파이오링크
159580,제로투세븐
080010,이상네트웍스
006980,우성
457370,한켐
099410,동방선기
153710,옵티팜
039240,경남스틸
043650,국순당
042110,에스씨디
234100,폴라리스세원
307870,비투엔
296160,프로젠
033170,시그네틱스
036000,예림당
040610,SG&G
039020,이건홀딩스
058730,다스코
087260,모바일어플라이언스
333620,엔시스
003925,남양유업우
214330,금호에이치티
318160,셀바이오휴먼텍
261520,이지스
294140,레몬
111110,호전실업
001550,조비
129260,인터지스
024900,디와이덕양
012790,신일제약
049550,잉크테크
373200,엑스플러스
092300,현우산업
053050,지에스이
004540,깨끗한나라
072470,우리산업홀딩스
009835,한화솔루션우
234920,자이글
177900,쓰리에이로직스
347740,피엔케이피부임상연구센타
003780,진양산업
001620,케이비아이동국실업
040350,크레오에스지
288620,에스프리즘
184230,SGA솔루션즈
105550,엣지파운드리
007815,코리아써우
024910,경창산업
104540,코렌텍
155660,DSR
039420,케이엘넷
001465,BYC우
000910,유니온
010470,오리콤
004830,덕성
331380,포커스에이아이
260930,씨티케이
064240,홈캐스트
460870,에스엠씨지
000220,유유제약
073640,테라사이언스
352910,오비고
052220,iMBC
089790,제이티
332370,아이디피
0013V0,삼진식품
010240,흥국
351330,이삭엔지니어링
007370,진양제약
321820,아티스트컴퍼니
226330,신테카바이오
256630,포인트엔지니어링
006490,인스코비
122310,제노레이
109860,동일금속
061250,화일약품
033310,엠투엔
092440,기신정기
372910,한컴라이프케어
036120,서울평가정보
037230,한국팩키지
317870,엔바이오니아
456570,아이엠지티
950220,네오이뮨텍
37550K,DL이앤씨우
002140,고려산업
036670,삼양케이씨아이
015710,코콤
317530,에피소드컴퍼니
127710,아시아경제
35320K,대덕전자1우
189330,씨이랩
459550,알트
950200,소마젠
092780,DYP
100030,인지소프트
072990,에이치시티
246960,SCL사이언스
378850,화승알앤에이
088910,동우팜투테이블
065500,오리엔트정공
299900,위지윅스튜디오
198440,강동씨앤엘
072130,유엔젤
137080,나래나노텍
094970,제이엠티
067170,오텍
393210,토마토시스템
009190,대양금속
002760,보락
097800,윈팩
150900,파수에이아이
198080,캐프
384470,코어라인소프트
068330,일신바이오
063440,SM Life Design
219550,디와이디
054300,팬스타엔터프라이즈
452200,민테크
005670,푸드웰
373160,데이원컴퍼니
376930,노을
196300,HLB펩
053270,구영테크
024950,삼천리자전거
008370,원풍
037330,인지디스플레
053350,이니텍
050960,수산아이앤티
003475,유안타증권우
004780,대륙제관
004770,써니전자
444530,심플랫폼
215790,이노인스트루먼트
263690,디알젬
189980,흥국에프엔비
215090,솔디펜스
173940,에프엔씨엔터
005305,롯데칠성우
001840,이화공영
289220,자이언트스텝
048770,TPC로보틱스
250030,진코스텍
004410,서울식품
303360,프로티아
053620,태양
294090,이오플로우
082210,옵트론텍
206560,덱스터
460470,아이빔테크놀로지
238120,얼라인드
143540,영우디에스피
0010F0,보원케미칼
004920,씨아이테크
096630,에스코넥
065170,비엘팜텍
153460,네이블
306040,에스제이그룹
419080,엔젯
038010,제일테크노스
004450,삼화왕관
218150,미래생명자원
365590,하이딥
003465,유화증권우
045340,토탈소프트
035460,기산텔레콤
002630,오리엔트바이오
090410,덕신이피씨
407400,꿈비
0010V0,제이피아이헬스케어
053980,오상자이엘
023350,한국종합기술
037950,엘컴텍
014190,원익큐브
052790,액토즈소프트
465480,인스피언
413640,비아이매트릭스
452300,캡스톤파트너스
006370,대구백화점
089150,케이씨티
223310,사토시홀딩스
219420,링크제니시스
033830,티비씨
052460,아이크래프트
440290,HB인베스트먼트
072770,멤레이비티
123700,SJM
010770,평화홀딩스
452160,제이엔비
007680,대원
450330,하스
000890,보해양조
239890,피엔에이치테크
104200,NHN벅스
196450,코아시아씨엠
099520,DGI
419120,산돌
261200,덴티스
033560,블루콤
277070,린드먼아시아
017180,명문제약
075180,새론오토모티브
357250,미래에셋맵스리츠
245620,EDGC
041650,상신브레이크
008420,문배철강
190650,코리아에셋투자증권
038070,서린바이오
100660,서암기계공업
28513K,SK케미칼우
185490,아이진
026940,부국철강
311390,네오크레마
066670,디티씨
004910,조광페인트
237820,플레이디
014990,인디에프
126640,화신정공
105760,포스뱅크
025530,SJM홀딩스
364950,에이아이코리아
369370,블리츠웨이엔터테인먼트
466410,사이냅소프트
009320,아진전자부품
434480,모니터랩
430690,한싹
079000,와토스코리아
043910,자연과환경
033200,모아텍
471820,셀로맥스사이언스
273060,와이즈버즈
057540,옴니시스템
070300,엑스큐어
340930,유일에너테크
171010,램테크놀러지
000950,전방
123010,알엔티엑스
053160,프리엠스
093240,형지엘리트
179530,애드바이오텍
012280,영화금속
189690,포시에스
217480,에스디생명공학
122350,삼기
476080,M83
199550,레이저옵텍
090080,평화산업
056700,신화인터텍
114450,그린생명과학
066130,하츠
221840,하이즈항공
309930,조이웍스앤코
011330,유니켐
051490,나라엠앤디
133820,화인베스틸
340440,세림B&G
097870,효성오앤비
432430,와이랩
049800,우진플라임
088340,유라클
355390,크라우드웍스
066360,체리부로
403490,우듬지팜
361570,알비더블유
001210,금호전기
026040,제이에스티나
314140,알피바이오
065130,탑엔지니어링
002410,범양건영
352700,씨앤투스
007120,미래아이앤지
023960,에쓰씨엔지니어링
006125,SK디스커버리우
078590,휴림에이텍
053950,경남제약
376180,피코그램
016600,큐캐피탈
043340,에쎈테크
027740,마니커
073110,엘엠에스
031310,아이즈비전
260660,알리코제약
050110,캠시스
051390,YW
003080,SB성보
096610,알에프세미
451700,엔에이치스팩29호
307280,원바이오젠
012160,영흥
466910,엔에이치스팩30호
429270,시지트로닉스
263020,디케이앤디
320000,한울반도체
087600,픽셀플러스
332290,누보
020760,일진디스플
388610,지에프씨생명과학
007530,와이엠
091590,남화토건
297570,알로이스
002290,삼일기업공사
250000,보라티알
464500,아이언디바이스
336060,웨이버스
086040,바이오톡스텍
069410,엔텔스
006920,모헨즈
011420,갤럭시아에스엠
393970,대진첨단소재
046310,백금T&A
122690,서진오토모티브
347770,핌스
064480,브리지텍
219750,한국비티비
376290,씨유테크
128540,에코캡
003060,에이프로젠바이오로직스
200350,아티스트스튜디오
080520,오디텍
103840,우양
300120,라온피플
073570,리튬포어스
140520,대창스틸
001380,SG글로벌
060850,영림원소프트랩
019770,서연탑메탈
000215,DL우
263770,유에스티
119500,포메탈
199480,뱅크웨어글로벌
044960,이글벳
106240,파인테크닉스
032580,피델릭스
032860,더라미
025880,케이씨피드
186230,그린플러스
257990,나우코스
263700,케어랩스
335810,프리시젼바이오
481850,신한글로벌액티브리츠
290520,신도기연
032960,동일기연
263810,상신전자
254120,자비스
082660,코스나인
002920,유성기업
050860,아세아텍
290090,트윔
195990,에이비프로바이오
073540,에프알텍
418250,시큐레터
054780,키이스트
450520,인스웨이브
160550,NEW
200780,비씨월드제약
241840,에이스토리
081580,성우전자
153490,우리이앤엘하루틴
023440,제이스코홀딩스
383930,디티앤씨알오
290120,DH오토리드
464280,티디에스팜
363260,모비데이즈
033540,파라텍
286750,나노실리칸첨단소재
215380,우정바이오
258610,케일럼
069460,대호에이엘
178780,일월지엠엘
129890,앱코
083550,케이엠
065650,하이퍼코퍼레이션
420570,제이투케이바이오
011300,우성머티리얼스
271830,팸텍
052600,한네트
206400,베노티앤알
417860,오브젠
475460,미트박스
032790,엠젠솔루션
101240,씨큐브
066910,손오공
356890,싸이버원
317240,TS트릴리온
049830,승일
020180,대신정보통신
224110,에이텍모빌리티
351870,차이커뮤니케이션
256150,한독크린텍
080530,코디
003535,한화투자증권우
005030,부산주공
011230,삼화전자
131760,파인텍
022220,티케이지애강
200580,메디쎄이
037370,EG
123570,이엠넷
204020,그리티
270520,앱튼
074610,이엔플러스
239610,에이치엘사이언스
469750,아이비젼웍스
008870,금비
000760,이화산업
057030,YBM넷
220180,핸디소프트
351320,넥사다이내믹스
288330,파라택시스코리아
014570,고려제약
203450,유니온바이오메트릭스
006050,국영지앤엠
006345,대원전선우
33637K,솔루스첨단소재1우
318020,포인트모바일
308170,씨티알모빌리티
002880,디와이에이
024120,KB오토시스
195500,마니커에프앤지
258790,소프트캠프
373170,엠아이큐브솔루션
046390,삼화네트웍스
145270,케이탑리츠
208860,다산디엠씨
387570,파인메딕스
084870,TBH글로벌
133750,메가엠디
025440,DH오토웨어
363250,진시스템
340810,시선AI
075970,동국알앤에스
066900,디에이피
221980,케이디켐
058110,멕아이씨에스
159910,에코글로우
008250,이건산업
068050,팬엔터테인먼트
148250,알엔투테크놀로지
200230,텔콘RF제약
277410,인산가
064520,테크엘
114630,폴라리스우노
019490,엑시큐어하이트론
051630,진양화학
257370,피엔티엠에스
122830,원포유
131100,티엔엔터테인먼트
455180,케이지에이
359090,씨엔알리서치
298060,풍전약품
025750,한솔홈데코
045060,오공
475660,에스켐
075130,플랜티넷
038870,에코심플렉스
228340,동양파일
318410,비비씨
017040,광명전기
007720,소노스퀘어
462510,라메디텍
440320,오픈놀
013810,스페코
005320,온타이드
140430,카티스
043200,파루
002360,SH에너지화학
064090,인크레더블버즈
039290,인포뱅크
012620,원일특강
013720,THE CUBE&
462980,아이지넷
050120,ES큐브
288980,모아데이타
109820,진매트릭스
237750,피앤씨테크
238490,힘스
290270,휴네시온
398120,에스지헬스케어
004365,세방우
353590,오토앤
270870,뉴트리
014910,성문전자
134790,시디즈
016670,디모아
376980,원티드랩
290560,파라택시스이더리움
33626L,두산퓨얼셀2우B
900300,오가닉티코스메틱
035200,프럼파스트
187270,신화콘텍
318000,KBG
056730,CNT85
010640,진양폴리
038880,아이에이
005820,원림
065950,웰크론
169330,엠브레인
065370,위세아이텍
464580,닷밀
239340,이스트에이드
086060,진바이오텍
406820,뷰티스킨
024070,WISCOM
059100,아이컴포넌트
177830,파버나인
006200,한국전자홀딩스
019175,신풍제약우
024890,대원화성
001000,신라섬유
900340,윙입푸드
296640,이노에이엑스
424760,벨로크
021650,한국큐빅
094860,네오리진
263920,휴엠앤씨
049120,파인디앤씨
446440,에피바이오텍
013000,세우글로벌
002870,신풍
038620,위즈코프
002025,코오롱우
262840,아이퀘스트
060540,에스에이티
148780,비큐AI
000040,KR모터스
342870,오아
009140,경인전자
196490,디에이테크놀로지
317120,라닉스
090150,아이윈
071850,캐스텍코리아
284620,카이노스메드
099390,브레인즈컴퍼니
130500,GH신소재
044480,빌리언스
038530,케이바이오랩스
009810,플레이그램
118000,메타케어
068940,셀피글로벌
001810,무림SP
038950,파인디지털
146060,율촌
017000,신원종합개발
027580,상보
097780,에코볼트
123840,뉴온
263050,유틸렉스
001070,대한방직
187220,디티앤씨
354390,바스칸바이오제약
057680,티사이언티픽
438700,버넥트
021880,메이슨캐피탈
303530,이노뎁
131220,대한과학
274400,이노시뮬레이션
063760,이엘피
045300,성우테크론
045510,정원엔시스
090370,메타랩스
225220,제놀루션
367000,플래티어
333050,이노테나
462310,뉴키즈온
048470,대동스틸
015260,에이엔피
377220,프롬바이오
357430,마스턴프리미어리츠
252500,세화피앤씨
112190,KC산업
243870,아이티센코어
051380,피씨디렉트
377030,비트맥스
054220,비츠로시스
208710,포톤
109960,앱토크롬
337840,유엑스엔
047080,한빛소프트
006740,블루산업개발
002690,동일제강
291230,엔피
198940,한주라이트메탈
210120,캔버스엔
162120,루켄테크놀러지스
030720,동원수산
027040,서울전자통신
079170,한창산업
431190,케이쓰리아이
053290,NE능률
089140,넥스턴앤롤코리아
115480,씨유메디칼
115610,이미지스
039740,한국정보공학
142760,모아라이프플러스
900310,컬러레이
301300,바이브컴퍼니
033050,제이엠아이
495810,유비씨
900070,글로벌에스엠
023790,동일스틸럭스
009460,한창제지
096690,에이루트
148930,에이치와이티씨
016100,리더스코스메틱
335870,윙스풋
023150,MH에탄올
138070,신진에스엠
405920,나라셀라
014130,한익스프레스
018680,서울제약
101000,KS인더스트리
397810,애드포러스
088790,진도
446070,유니드비티플러스
032750,삼진
115160,휴맥스
008470,부스타
304840,피플바이오
002420,세기상사
024940,PN풍년
285800,진영
236810,엔비티
019660,글로본
003680,한성기업
258830,세종메디칼
005360,모나미
010400,우진아이엔에스
131090,시큐브
020400,대동금속
432980,엠에프씨
019570,플루토스
067730,로지시스
078860,스테이지원엔터
065770,CS
377330,이지트로닉스
006570,대림통상
303030,지니틱스
310870,디와이씨
224060,더코디
354200,엔젠바이오
060380,동양에스텍
069140,누리플랜
328380,솔트웨어
457600,벡트
246250,에스엘에스바이오
227610,아우딘퓨쳐스
091340,S&K폴리텍
102950,아하
033250,체시스
083640,인콘
008775,호텔신라우
270210,에스알바이오텍
069640,한세엠케이
002820,SUN&L
080470,성창오토텍
044780,에이치케이
276730,한울앤제주
068100,케이웨더
079650,서산
322970,무진메디
900110,이스트아시아홀딩스
465770,STX그린로지스
004870,티웨이홀딩스
233990,질경이
434190,탈로스
032080,아즈텍WB
103230,에스앤더블류
405000,플라즈맵
091970,나노캠텍
085810,알티캐스트
318010,팜스빌
139670,키네마스터
121890,에스디시스템
002355,넥센타이어1우B
188040,바이오포트
355690,에이텀
032680,소프트센
052300,오션인더블유
109670,씨싸이트
031510,오스템
054090,삼진엘앤디
093380,풍강
372800,아이티아이즈
227420,도부
123750,알톤
362990,드림인사이트
044380,주연테크
417180,핑거스토리
191410,육일씨엔에쓰
039310,세중
131180,딜리
101400,엔시트론
021040,대호특수강
034940,조아제약
418620,E8
222980,한국맥널티
043220,티에스넥스젠
208350,지란지교시큐리티
368600,아이씨에이치
226340,본느
036480,대성미생물
196700,웹스
007770,한일화학
464680,KB제27호스팩
179720,머니무브
054940,엑사이엔씨
267790,배럴
037400,우리엔터프라이즈
312610,에이에프더블류
115530,씨엔플러스
193250,링크드
005110,한창
311060,엘에이티
331520,밸로프
003495,대한항공우
016920,카스
042040,케이피엠테크
373110,엑셀세라퓨틱스
143210,핸즈코퍼레이션
353190,휴럼
059180,엔더블유시
053060,세동
004270,남성
011090,에넥스
352940,인바이오
197140,디지캡
067010,이씨에스
070590,인티큐브
208640,썸에이지
088290,이원컴포텍
025890,한국주강
058450,한주에이알티
900100,애머릿지
076080,웰크론한텍
060900,에이전트AI
900270,헝셩그룹
092600,앤씨앤
101680,한국정밀기계
403360,라피치
012170,아센디오
216400,인바이츠바이오코아
415380,스튜디오삼익
225590,패션플랫폼
240600,유진테크놀로지
206950,볼빅
154030,아시아종묘
207490,에이펙스인텍
336040,타스컴
043360,디지아이
023770,플레이위드
001515,SK증권우
115570,스타플렉스
001420,태원물산
279600,미디어젠
009310,참엔지니어링
113810,디젠스
065150,대산F&B
00499K,롯데지주우
083470,이엠앤아이
238200,비피도
084440,유비온
389680,유디엠텍
403810,아이엘로보틱스
001685,대상우
017250,인터엠
083660,CSA 코스믹
137940,넥스트아이
032280,삼일
278990,EMB
076340,지에이이노더스
130740,티피씨글로벌
348030,모비릭스
308100,형지글로벌
050760,에스폴리텍
275630,에스에스알
060230,제이케이시냅스
289010,아이스크림에듀
054410,케이피티유
365900,브이씨
048830,엔피케이
043590,웰킵스하이텍
080720,한국유니온제약
018620,우진비앤지
192390,윈하이텍
079190,케스피온
230980,비유테크놀러지
154040,다산솔루에타
098660,에스티오
009730,이렘
45226K,한화갤러리아우
002680,한탑
110020,전진바이오팜
060480,국일신동
134060,이퓨쳐
322780,코퍼스코리아
045520,크린앤사이언스
247660,나노씨엠에스
014100,메디앙스
001770,SHD
317860,노드메이슨
084180,수성웹툰
065690,파커스
419540,비스토스
254160,제이엠멀티
015020,이스타코
096870,엘디티
019685,대교우B
108675,LX하우시스우
018700,바른손
177350,베셀
065420,에스아이리소스
291810,핀텔
215480,토박스코리아
214610,롤링스톤
331660,한국미라클피플사
067770,세진티에스
005257,녹십자홀딩스2우
341170,퓨쳐메디신
051780,큐로홀딩스
031860,디에이치엑스컴퍼니
191600,블루탑
222670,플럼라인생명과학
199730,바이오인프라
071950,코아스
032980,바이온
028080,휴맥스홀딩스
012340,뉴인텍
060260,뉴보텍
361670,삼영에스앤씨
217880,틸론
344860,이노진
086220,광동헬스바이오
008600,윌비스
18064K,한진칼우
368970,오에스피
009440,KC그린홀딩스
069920,엑시온그룹
035620,바른손이앤에이
052960,태양3C
008290,원풍물산
011080,형지I&C
025870,신라에스지
035290,골드앤에스
482680,미래에셋비전스팩7호
241820,피씨엘
005725,넥센우
477380,미래에셋비전스팩4호
002070,비비안
476710,타조이엔터테인먼트
069330,유아이디
176590,코나솔
204210,스타에스엠리츠
250930,예선테크
106520,노블엠앤비
000087,하이트진로2우B
0072Z0,KB제33호스팩
233250,메디안디노스틱
001795,대한제당우
026910,광진실업
0101C0,하나36호스팩
032800,판타지오
0130H0,엔에이치스팩33호
477340,에이치엠씨제7호스팩
009620,삼보산업
469880,하나30호스팩
188260,세니젠
001755,한양증권우
030350,드래곤플라이
0044K0,삼성스팩10호
00806K,대덕1우
368030,창대정밀
351020,미쥬
900120,씨엑스아이
0115H0,삼성스팩13호
227100,프로브잇
050090,비케이홀딩스
208850,이비테크
00781K,코리아써키트2우B
008500,일정실업
149010,아이케이세미콘
0070X0,에스테크엠
473050,유안타제15호스팩
225430,케이엠제약
379390,이성씨엔아이
478440,미래에셋비전스팩6호
079950,인베니아
073190,듀오백
479880,한국제15호스팩
0099W0,미래에셋비전스팩11호
140910,에이리츠
352770,셀레스트라
33637L,솔루스첨단소재2우B
004105,태양금속우
169670,코스텍시스템
244460,올리패스
481890,엔에이치스팩31호
065060,지엔코
489480,키움제11호스팩
0096B0,삼성스팩12호
477760,DB금융스팩12호
489730,디비금융제13호스팩
0097F0,미래에셋비전스팩10호
478390,KB제29호스팩
0099X0,IBKS제25호스팩
0093G0,미래에셋비전스팩8호
121850,코이즈
471050,대신밸런스제17호스팩
302920,더콘텐츠온
004255,NPC우
0037T0,KB제32호스팩
054180,메디콕스
0054V0,엔에이치스팩32호
0088D0,메리츠제1호스팩
492220,KB제31호스팩
084695,대상홀딩스우
0131D0,키움히어로제2호스팩
0091W0,신영스팩11호
482520,교보16호스팩
38380K,LX홀딩스1우
065570,삼영이엔씨
456190,큐라켐
145995,삼양사우
482690,대신밸런스제19호스팩
0041L0,하나35호스팩
0132G0,교보20호스팩
001067,JW중외제약2우B
0071M0,삼성스팩11호
469900,하나31호스팩
477470,미래에셋비전스팩5호
060240,스타코링크
487360,신한제14호스팩
003075,코오롱글로벌우
474660,신한제12호스팩
496070,신한제16호스팩
474490,유안타제16호스팩
0105P0,유진스팩12호
0129K0,신한제18호스팩
0096D0,미래에셋비전스팩9호
253610,루트락
0098T0,교보19호스팩
486630,KB제30호스팩
489210,교보17호스팩
0004Y0,디비금융제14호스팩
03481K,해성산업1우
493790,유안타제17호스팩
0130D0,신한제17호스팩
289170,바이오텐
043100,알파AI
224760,엔에스컴퍼니
103660,씨앗
466690,키움히어로제1호스팩
478110,이베스트스팩6호
498390,한화플러스제5호스팩
0041B0,교보18호스팩
000225,유유제약1우
472220,신영스팩10호
238500,솔루믹스
114920,대주이엔티
488060,유진스팩11호
106080,케이이엠텍
145210,다이나믹디자인
012205,계양전기우
009415,태영건설우
185190,수프로
462020,에이치엠씨제6호스팩
484130,하나34호스팩
004835,덕성우
467930,IBKS제23호스팩
469480,IBKS제24호스팩
464440,한국제13호스팩
473950,에스케이증권제13호스팩
001065,JW중외제약우
465320,교보15호스팩
468760,유진스팩10호
487830,신한제15호스팩
178600,대동고려삼
244880,나눔테크
487720,키움제10호스팩
0068Y0,비엔케이제3호스팩
472230,에스케이증권제11호스팩
004985,성신양회우
199150,데이터스트림즈
189350,코셋
224810,엄지하우스
0041J0,엘에스스팩1호
447690,아이오바이오
475250,하나33호스팩
474930,신한제13호스팩
079970,투비소프트
212310,오건에코텍
000325,노루홀딩스우
199290,바이오프로테크
26490K,크라운제과우
276040,스코넥
473000,에스케이증권제12호스팩
066830,제노텍
475240,하나32호스팩
101390,아이엠
236030,씨알푸드
318660,타임기술
234070,에이원큐브텍
215570,크로넥스
217320,썬테크
311960,인터로이드
090355,노루페인트우
202960,판도라티비
251280,안지오랩
276240,엘리비젼
267080,세븐브로이맥주
236340,메디젠휴먼케어
223220,로지스몬
044180,KD
092590,럭스피아
000145,하이트진로홀딩스우
000545,흥국화재우
313760,캐리
139050,BF랩스
36328K,티와이홀딩스우
266350,팡스카이
258050,테크트랜스
327610,펨토바이오메드
346010,타이드
116100,태양기계
043090,더테크놀로지
136660,큐엠씨
007575,일양약품우
052770,아이톡시
005965,동부건설우
005745,크라운해태홀딩스우
299480,지앤이헬스케어
014285,금강공업우
002995,금호건설우
014825,동원시스템즈우
217910,에스제이켐
121060,유니포인트
008355,남선알미우
208890,미래엔에듀파트너
004545,깨끗한나라우
000227,유유제약2우B
